X (g),Y (g),Z (g),Timestamp,time (s)
1.55,-0.14,0.33,2025-02-11 14:57:56.368422,348
1.52,-0.14,0.31,2025-02-11 14:57:56.369502,349
1.52,-0.14,0.28,2025-02-11 14:57:56.371375,350
1.45,-0.18,0.18,2025-02-11 14:57:56.382434,351
1.45,-0.2,0.14,2025-02-11 14:57:56.383562,352
1.44,-0.22,0.09,2025-02-11 14:57:56.397433,353
1.42,-0.22,0.05,2025-02-11 14:57:56.398516,354
1.41,-0.22,0.02,2025-02-11 14:57:56.412421,355
1.39,-0.22,-0.01,2025-02-11 14:57:56.442446,356
1.36,-0.22,-0.03,2025-02-11 14:57:56.457714,357
1.33,-0.23,-0.04,2025-02-11 14:57:56.458491,358
1.24,-0.21,-0.05,2025-02-11 14:57:56.459622,359
1.2,-0.21,-0.04,2025-02-11 14:57:56.472886,360
1.14,-0.21,-0.04,2025-02-11 14:57:56.473641,361
1.11,-0.2,-0.03,2025-02-11 14:57:56.516854,362
1.08,-0.22,-0.03,2025-02-11 14:57:56.532514,363
1.04,-0.22,-0.03,2025-02-11 14:57:56.533466,364
1.01,-0.21,-0.04,2025-02-11 14:57:56.546972,365
0.95,-0.21,-0.07,2025-02-11 14:57:56.547821,366
0.84,-0.21,-0.1,2025-02-11 14:57:56.549056,367
0.83,-0.22,-0.11,2025-02-11 14:57:56.591833,368
0.78,-0.2,-0.12,2025-02-11 14:57:56.592747,369
0.75,-0.2,-0.14,2025-02-11 14:57:56.607745,370
0.73,-0.18,-0.15,2025-02-11 14:57:56.622501,371
0.67,-0.16,-0.17,2025-02-11 14:57:56.623518,372
0.65,-0.14,-0.18,2025-02-11 14:57:56.624581,373
0.66,-0.13,-0.19,2025-02-11 14:57:56.625677,374
0.66,-0.1,-0.19,2025-02-11 14:57:56.627128,375
0.67,-0.12,-0.2,2025-02-11 14:57:56.637917,376
0.67,-0.12,-0.2,2025-02-11 14:57:56.652367,377
0.68,-0.12,-0.2,2025-02-11 14:57:56.653470,378
